product_code,product_name,category,sub_category,product_id,product_price
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,1106,6.808
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,1107,14.924
OFF-LA-10002381,Avery 497,Office Supplies,Labels,1108,2.772
OFF-FA-10001843,Staples,Office Supplies,Fasteners,1109,2.3465
OFF-LA-10003077,Avery 500,Office Supplies,Labels,1110,7.31
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,1111,3.2153333333333336
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,1112,2.682
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,1113,136.18745
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,1114,7.440571428571429
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,1115,77.99024999999999
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,1116,145.333
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,1117,155.1257142857143
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,1118,1.554
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,1119,24.058666666666667
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,1120,251.60399999999998
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,Paper,1121,13.536
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,1122,16.698
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,1123,23.8188
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,1124,5.7024
OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper,1125,3.994666666666666
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,1126,107.70471428571429
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,1127,4.035428571428572
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,1128,279.24
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,1129,108.882
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,1130,4.792
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,1131,98.22577142857143
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,1132,11.386666666666665
OFF-LA-10002034,Avery 478,Office Supplies,Labels,1133,4.91
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,1134,7.4052999999999995
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,1135,52.5255
OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,1136,2.5365
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,1137,39.16822222222223
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,1138,3.0706666666666664
TEC-PH-10001615,AT&T CL82213,Technology,Phones,1139,27.830399999999997
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,1140,25.890749999999997
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,1141,315.882
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,1142,9.911
TEC-PH-10000455,GE 30522EE2,Technology,Phones,1143,115.99000000000001
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,1144,20.981333333333335
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,1145,47.4905
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,1146,8.562857142857142
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,1147,5.0775999999999994
OFF-PA-10000595,Xerox 1929,Office Supplies,Paper,1148,21.698
OFF-LA-10000443,Avery 501,Office Supplies,Labels,1149,3.04425
OFF-LA-10001771,Avery 513,Office Supplies,Labels,1150,4.5816
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,1151,147.42000000000002
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,1152,21.99
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,1153,42.196
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,1154,25.697142857142858
OFF-PA-10000809,Xerox 206,Office Supplies,Paper,1155,5.4432
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,1156,26.581333333333333
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,1157,413.5912
TEC-PH-10002885,Apple iPhone 5,Technology,Phones,1158,519.864
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,1159,152.9915
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,1160,639.992
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,1161,5.183999999999999
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,1162,74.7175
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,1163,118.28040000000001
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,1164,38.235
FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,1165,13.188
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,1166,33.3696
OFF-PA-10000528,Xerox 1981,Office Supplies,Paper,1167,5.016
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,1168,48.91
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,1169,4.356
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,1170,20.865000000000002
TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Technology,Phones,1171,90.441
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,1172,115.36899999999999
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,1173,9.36
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,1174,151.05933333333334
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,1175,5.832000000000001
OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,1176,43.47555555555555
OFF-AR-10002067,Newell 334,Office Supplies,Art,1177,19.17866666666667
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,1178,227.37333333333333
FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,1179,56.784
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,1180,8.606399999999999
OFF-LA-10003714,Avery 510,Office Supplies,Labels,1181,3.25
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,1182,9.818666666666667
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,1183,3.38
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,1184,27.882
OFF-AR-10001446,Newell 309,Office Supplies,Art,1185,10.164
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,1186,627.893
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,1187,14.904
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,1188,284.1615
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,1189,6.897333333333333
FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,1190,249.20833333333334
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,1191,2.7552
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,1192,31.947999999999997
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,1193,7.854857142857143
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,1194,46.11514285714286
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,1195,199.04399999999998
OFF-LA-10003190,Avery 474,Office Supplies,Labels,1196,2.56
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,1197,125.958
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,1198,175.451
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,1199,187.2282857142857
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,1200,8.040000000000001
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,1201,100.758
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,1202,59.16
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,1203,6.048
TEC-PH-10002483,Motorola Moto X,Technology,Phones,1204,271.992
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,1205,39.67366666666667
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,1206,19.9392
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,1207,20.9664
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,1208,5.681
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,1209,1.5088
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,1210,116.025
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,1211,11.33
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,1212,17.18857142857143
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,1213,2.5896666666666666
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,1214,9.672
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,1215,12.70857142857143
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,1216,4.147
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,1217,12.158333333333333
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,1218,278.99
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,1219,70.18457142857143
OFF-AR-10000127,Newell 321,Office Supplies,Art,1220,2.952
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,1221,100.7916
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,1222,3.157
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,1223,114.1452
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,1224,7.866
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,1225,5.202
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,1226,2.783333333333333
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,1227,4.3332
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,1228,141.4176
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,1229,104.78399999999999
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,1230,17.103142857142856
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,1231,5.668
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,1232,18.4624
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,1233,3.984
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,1234,6.845714285714286
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,1235,49.461555555555556
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,1236,5.104
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,1237,37.9905
OFF-FA-10002975,Staples,Office Supplies,Fasteners,1238,3.402
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,1239,15.256999999999998
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,1240,5.489
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,1241,4.731
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,1242,4.582800000000001
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,1243,46.657333333333334
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,1244,248.79119999999998
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,1245,18.3908
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,1246,119.6712
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,1247,17.344
OFF-LA-10000248,Avery 52,Office Supplies,Labels,1248,3.567
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,1249,1.716
OFF-LA-10004008,Avery 507,Office Supplies,Labels,1250,2.5919999999999996
OFF-AR-10001177,Newell 349,Office Supplies,Art,1251,3.0613333333333332
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,1252,42.2268
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,1253,21.67628571428571
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,1254,250.70618181818182
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,1255,51.78133333333333
OFF-AR-10004272,Newell 308,Office Supplies,Art,1256,1.68
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,1257,323.96
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,1258,22.483200000000004
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,1259,409.13366666666667
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,1260,22.244500000000002
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,1261,11.992
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,1262,23.812800000000003
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,1263,4.992
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,1264,4.28
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,1265,6.287999999999999
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,1266,29.6625
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,1267,6.1499999999999995
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,1268,7.835428571428571
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,1269,367.32
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,1270,15.630799999999999
OFF-AR-10004956,Newell 33,Office Supplies,Art,1271,4.835999999999999
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,1272,32.27466666666667
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,1273,4.834666666666666
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,1274,4.938
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,1275,21.317333333333334
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,1276,118.07039999999999
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,1277,18.243
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,1278,10.53
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,1279,54.349
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,1280,19.0988
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,1281,26.27333333333333
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,1282,101.14150000000001
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,1283,29.431
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,1284,29.867199999999997
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,1285,1.6280000000000001
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,1286,21.317333333333334
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,1287,118.08019999999999
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,1288,25.607
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,1289,51.507
TEC-PH-10001051,HTC One,Technology,Phones,1290,79.992
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,1291,2.9531428571428573
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,1292,8.88
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,1293,38.85
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,1294,3.1573636363636366
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,1295,6.234666666666667
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,1296,90.24000000000001
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,1297,6.047999999999999
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,1298,131.35500000000002
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,1299,8.857999999999999
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,1300,239.9904
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,1301,3.984
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,1302,6.48
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,1303,5.67
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,1304,32.6242
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,1305,60.40342857142857
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,1306,594.9915
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,1307,134.4675
OFF-AP-10002222,Staple holder,Office Supplies,Appliances,1308,8.2365
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,1309,5.681
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,1310,13.14
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,1311,3.8456
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,1312,357.192
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,1313,40.49571428571428
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,1314,125.657
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,1315,36.72366666666667
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,1316,5.581333333333333
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,1317,131.08466666666666
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,1318,7.7145
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,1319,48.776
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,1320,5.832000000000001
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,1321,10.533333333333333
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,1322,46.8528
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,1323,15.767999999999999
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,1324,1.2719999999999998
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,1325,27.22990909090909
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,1326,32.1288
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,1327,54.9945
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,1328,4.9799999999999995
OFF-PA-10000919,Xerox 1918,Office Supplies,Paper,1329,38.76
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,1330,5.59825
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,1331,80.16
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,1332,123.7298
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,1333,88.78399999999999
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,1334,2.8653333333333335
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,1335,2.8513333333333333
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,1336,4.974666666666667
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,1337,25.816666666666666
FUR-FU-10004848,DAX Solid Wood Frames,Furniture,Furnishings,1338,9.118666666666668
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,1339,30.807
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,1340,1.6613333333333333
TEC-PH-10000141,Clearsounds A400,Technology,Phones,1341,43.99333333333334
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,1342,259.99133333333333
OFF-FA-10001229,Staples,Office Supplies,Fasteners,1343,3.406
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,1344,12.223999999999998
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,1345,6.48
OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,1346,5.780666666666666
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,1347,165.5908
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,1348,134.25464
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,1349,119.992
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,1350,239.64000000000001
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,1351,93.324
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,1352,153.59625
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,1353,0.84
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,1354,6.499428571428572
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,1355,51.427666666666674
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,1356,275.37
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,1357,76.6395
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,1358,4.48
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,1359,6.309333333333334
OFF-LA-10000081,Avery 496,Office Supplies,Labels,1360,3.375
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,1361,8.6545
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,1362,6.264
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,1363,2.007
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,1364,123.3575
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,1365,108.79199999999999
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,1366,16.037000000000003
OFF-LA-10004545,Avery 50,Office Supplies,Labels,1367,12.0288
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,1368,12.582
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,1369,7.693
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,1370,40.622
OFF-AR-10001473,Newell 313,Office Supplies,Art,1371,2.8426666666666662
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,1372,147.45733333333334
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,1373,5.638285714285715
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,1374,14.774571428571429
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,1375,1528.3613333333333
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,1376,35.12571428571429
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,1377,65.592
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1378,270.164
OFF-LA-10004559,Avery 49,Office Supplies,Labels,1379,2.7840000000000003
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,1380,241.275
