product,tweet_poster,tweet_mention,tweet_date,tweet_text,num_comments,num_retweets,num_likes,num_views,,,
Plantronics HL10 Handset Lifter,Electro Jet,@DranseJet,"Aug 22, 2014",#Deals #225 http://amzn.to/1zd5fuU #5: Plantronics HL10 Handset LifterPlantronics HL10 Handset Lifterby Plant...,0,0,0,0,,,
Plantronics HL10 Handset Lifter,UnbiasedReviews.Org,@unbiasedreviews,"Aug 10, 2011",Plantronics HL10 Handset Lifter: Plantronics HL10 Automatic Handset Lifter - HL10 handset lifter fits on your te... http://bit.ly/mT9LL6,0,0,0,0,,,
Plantronics HL10 Handset Lifter,Micheal Lee,@Medbuoy2,"May 5, 2011",Plantronics HL10 Handset Lifter:        Plantronics HL10 Handset Lifter              »»» Only   CLICK to see p... http://bit.ly/ih2uwV,0,0,0,0,,,
Plantronics HL10 Handset Lifter,Seasons Gala,@SeasonsGala,"Mar 31, 2021",Plantronics HL10 Handset Lifter  Remarkable product. On sale now. Great deal https://seasonsgala.com/products/plantronics-hl10-handset-lifter…,0,0,0,0,,,
Plantronics HL10 Handset Lifter,aoffer,@MrSkore,"Apr 13, 2012",Plantronics HL10 Handset Lifter: Plantronics HL10 Handset Lifter Looking for Plantronics HL10 Handset Lifter Sp... http://bit.ly/J2QEYt,0,0,0,0,,,
Plantronics HL10 Handset Lifter,GearXP,@GetGearXP,"Jan 27, 2019","Stay focused at #uni with the Plantronics HL10 Handset Lifter, Suites (SAVI, CS500, B335), Straight Plug!!  Now at GearXP! #BackToSchool https://goo.gl/U5y1D4https://gearxp.com/products/le_sppt_60961_35?utm_campaign=outfy_sm_1548460824_175&utm_medium=socialmedia_post&utm_source=twitter…",0,0,0,0,,,
Plantronics HL10 Handset Lifter,Terance Rice,@gawordnews984,"May 3, 2012","Plantronics HL10 Handset Lifter. HL10 LIFTER STRAIGHT PLUG PH-CP.: Manufacturer/Supplier: Plantronics, Inc Manuf... http://tinyurl.com/7ob482e",0,0,0,0,,,
Panasonic Kx-TS550,Home Phones,@Home_Phones,"Jul 13, 2013",Panasonic KX-TS550 Corded Phone System Single Line Wall Mountable $42.99 http://bit.ly/13VVoz4 #home #phone,0,0,0,0,,,
Panasonic Kx-TS550,Home Phones,@Home_Phones,"Jul 14, 2013",BLK PANASONIC KX-TS550 INTEGRATED HOME CORDED TELEPHONE SYSTEM GREAT FOR EDERLY $34.99 http://bit.ly/13Zsn5F #home #phone,0,0,0,0,,,
Panasonic Kx-TS550,PanaPhones,@panaphones,"Feb 9, 2016",Panasonic KX-TS550 emergency Speed Dial 3 Number 1 Touch Dial Helpful for Home and Offices https://goo.gl/XZCmK4,0,0,1,0,,,
Panasonic Kx-TS550,Mex.Innova,@MexInova,"Nov 23, 2016",TELEFONO PANASONIC KX-TS550 ALAMBRICO BASICO UNILINEA CON 13 MEMORIAS (NEGRO) PANASONIC KX-TS550MEB$655.00,0,0,0,0,,,
Panasonic Kx-TS550,Mex.Innova,@MexInova,"Nov 23, 2016",TELEFONO PANASONIC KX-TS550 ALAMBRICO BASICO UNILINEA CON 13 MEMORIAS (BLANCO) PANASONIC KX-TS550MEW$655.00,0,0,0,0,,,
Panasonic Kx-TS550,Comunicación Digital,@comdigital_ltda,"Mar 26, 2019","PANASONIC KX-TS550Teléfono de escritorio, analógico de 13 entradas, directorio telefónico 100 números, control de volumen electrónico, flash por el tiempo y pausa, identificador de llamadas, remarcado, llamadas en espera.http://comunicaciondigital.cl",0,0,0,0,,,
Panasonic Kx-TS550,Mrtn,@mrtnclzd,"Jul 6, 2011","El otro día fui a OfficeMax, me traje un teléfono Panasonic KX-TS550 negro, todavía no recuerdo para qué.",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Jayashree Swaminatha,@healthobsessd,"Aug 7, 2012","C-Line Peel & Stick Add-On Filing Pockets, 5-1/8 X 8-3/4, 10/Pack: Item #: CLI70185. Peel & Stick Add-On Filing ... http://amzn.to/QAOuqC",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Katelyn Wood,@Katelynwood,"Aug 16, 2010","Cool deal C-LINE PRODUCTS, INC Peel & Stick Photo Holders for 3 x 5 & 4 x 6 Photos, 4-3/8 x 6-1/2, Clear, 10/pk http://amzn.to/958Jyk",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Melanie,@melaniewill1,"Aug 16, 2010","Cool deal C-LINE PRODUCTS, INC Peel & Stick Photo Holders for 3 x 5 & 4 x 6 Photos, 4-3/8 x 6-1/2, Clear, 10/pk http://amzn.to/958Jyk",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",feverdeals.com,@feverdeals,"Feb 21, 2015","C-Line Peel and Stick Dry Erase, 8.5″ x 11″, White, 25-Pack for $27.99 $27.99 C-Line Peel and Stick Dry Erase, 8.5… http://goo.gl/fb/PMgctM",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",feverdeals.com,@feverdeals,"Feb 19, 2015","Peel & Stick Add-On Filing Pockets, 5-1/8 x 8-3/4, 10/Pack for $4.51 $4.51 C-Line Peel & Stick Add-On Filing… http://goo.gl/fb/EJB0uZ",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Clothing Buys,@ClothingBuys,"Dec 31, 2013",C-Line 87627 Best Value Peel and Stick Shelf/Bin Label Holder Holders & Clip $43.04 http://bit.ly/1hQMA1m #accessories #clothes,0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",black angel,@blackangel1946,"Dec 20, 2016",#craft C-Line Flip Pockets Peel & Stick Holders 117758 #vintage http://thehippiecorner.com/craft-c-line-flip-pockets-peel-stick-holders-117758/…,0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Camera Family,@CameraFamily,"May 18, 2013","C-Line Peel & Stick Photo Holders for 3x5 & 4 x 6 Photos, Clear, 10/Pack $11.99 http://bit.ly/Z40kAi #Photo #Albums",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Edward Morra,@EdwardMorras,"Apr 1, 2012","C-Line Peel & Stick Photo Holders 10/Pkg Clear 4""X6"" 70346; 2 Items/Order http://amzn.to/qxO7Lx",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Craft Lib,@craft_lib,"Dec 21, 2016",#craft C-Line Peel &amp, Stick Photo Holders 117757    @hippygirl20 http://craftlib.online/cline-peel-ampamp-stick-photo-holders-117757/… via @craft_lib,0,0,0,0,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Margaret Bendetti,@MargaretBendett,"Jul 23, 2012","C-Line Peel & Stick Photo Holders 10/Pkg Clear 4""X6"" 70346; 2 Items/Order http://tinyurl.com/d7kz8p6",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Products,@Product_Office,"Mar 5, 2014","#10: C-Line Pressure Sensitive Peel and Stick Badges, Hello My Name Is, Blue, 3.5 x 2.25 Inches, 100 per Box (92235) http://dlvr.it/54WhC3",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Mariah linsay,@MariahLinsay,"Sep 14, 2012","#BestSeller #6: C-Line Flip Pockets Peel and Stick Holders, 6/Pkg, Clear, 4-Inch by 6-Inch http://dlvr.it/28f8tx",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Helga,@officeorder,"Jun 27, 2014","#7: C-Line HOL-DEX Permanent Peel and Stick Shelf/Bin Label Holders, 1/2 Inch x 6 Inches, 12 per Box (87317): ... http://amzn.to/1iLkNnv",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Helga,@officeorder,"Jun 16, 2014","#9: C-Line Pressure Sensitive Peel and Stick Badges, Hello My Name Is, Green, 3.5 x 2.25 Inches, 100 per Box (... http://amzn.to/1n2XRMp",0,0,0,0,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Carla,@carla6918,"Jun 13, 2014","#8: C-Line Peel and Stick Photo Holders 4-inch x 6-inch, Pack of 10 http://ift.tt/1pkDiRBC-Line Peel and Sti...",0,0,0,0,,,
Avery 485,AveTheSituation,@AveTheSituation,"Jun 18, 2009",Yoo bish dont worry my new phone that I wanna get it 485 lol we both stuck?Avery!,0,0,0,0,,,
Avery 485,3.M.O.H,@avery_day,"Nov 27, 2017",In Other Words: If 1443 + 111 = 1554Then 1554/16 = 97.125And 97 + 125 = 222Therefore 5 x 1554 = 7770Such That 485 + 625 = @LoveisFound1 @taylorswift13 @SadeAduCBE ~,0,0,0,0,,,
Avery 485,Ayyyyyvery,@avry_k,"Aug 4, 2018",Tshirts are now available at Avery Kua Draws on Etsy and at Table 485 at #Otakuthon this weekend!,2,4,34,0,,,
Avery 485,meeks_485,@meeks_485,"May 14, 2010",Wait #mylasttweet I hate avery Johnsons voice #nbaanalyst ugh ...ok bye,0,0,0,0,,,
Avery 485,Avery Contracting,@Avery_GC,"Apr 23, 2015","Last leg of I-485 should be opening by end of May, woohoo!! #cabarruscounty",0,0,0,0,,,
Avery 485,Avery Contracting,@Avery_GC,"Jun 5, 2015",Wahoo!!!! I-485 is open! Final leg is finally working #trafficrelief #queencity,0,0,0,0,,,
Avery 485,Zia King,@IamZiaking,"Jun 24, 2015",485.Avery body frind in dim his why is a cot is a support a three revin yes I yes a g,0,0,0,0,,,
Avery 485,3.M.O.H,@avery_day,"Jul 2, 2017",#Secret My Father and I Are One: 777 * 0.625 = 485.625By My Side: 485 + 625 = Nisan 21 ~,0,0,0,0,,,
Avery 485,Andrew Priebe,@apriebe148,"Dec 11, 2018","They missed a few kids' results in the final write-up!  Keagen Schoenfelder (4th, 59kg, 570# Total), Nolan Youngbluth (4th, 66kg, 630# Total & 9 for 9!!), Victoria Hoang (57kg, 105#sqt, 80#bp), Avery Laursen (72kg, 485# Total)!!! SO PROUD OF MY TEAM!!! #powerlifting #blessed",1,3,6,0,,,
Avery 485,3.M.O.H,@avery_day,"Jul 24, 2021","The System Is Hard To Fathom Because It Is Something That You Have Never Seen Before, and Yet, It Is Within You.Therefore: You Can Work It Out: 69 + 416 = Hebrew Day 485.And, 480 + 416 = Sundown, September 19, 2021.Elul 12, 5781 {64 + 832}.Son of God: 7 * 128 = One Truth.",0,0,0,0,,,
Avery 485,3.M.O.H,@avery_day,"Jul 24, 2021","You Were Born With a Temple Within You.Because, 9 Months = 266 Days.Therefore, The Spirit of God = Day 264.If Aysh 13, 5781 = Day 102;Then: Day 102 + 264 Days = Nisan 13, 5782.At, Sundown, April 15, 2022.And, Day 485 + 264 Days = Nisan 13, 5782;Therefore: 1221 + 264 = God.",0,0,0,0,,,
Avery 485,Betsy Avery,@betsy_avery,"Oct 5, 2008",Passed the only other car on 485.,0,0,0,0,,,
Avery 485,Post 180 Baseball,@vienna_post_180,"Nov 27, 2022","Vienna Post 180 .400 club the last 5 years:19’ - Avery Neaves .42919’ - Ryan Dooley .40819’ - Zach Perkins .40421’ - Matt Allen .48522’ - Bannon Brazell .417Shown: Avery Neaves, first player in Lynchburg Hornets history with multiple first team all-American seasons.",0,3,21,0,,,
Longer-Life Soft White Bulbs,Priscilla,@priscilla2673,"Aug 3, 2014","http://amzn.to/1uWb2bs #5: GE Lighting 97497 75-Watt A19, 50 % Longer Life, Soft White, 12 BulbsGE Lighting 9...",0,0,0,0,,,
Longer-Life Soft White Bulbs,Priscilla,@priscilla2673,"Jul 29, 2014","http://amzn.to/1pz9RXk #10: GE Lighting 97497 75-Watt A19, 50 % Longer Life, Soft White, 12 BulbsGE Lighting ...",0,0,0,0,,,
Longer-Life Soft White Bulbs,MarshallTalk,@marshalltalk,"Jun 2, 2014","GE Energy Smart 13W Compact Fluorescent Soft White Longer Life Spiral Light Bulbs (3 CFL Pack) Was $9.99, Now $5.95 @ http://MarshallTalk.com",0,0,0,0,,,
"Global Leather Task Chair, Black",Wes Lucus,@weslucus,"Jul 22, 2016","For Sale: Global Leather Task Chair, Black: http://bit.ly/2a61buy",0,0,0,0,,,
"Global Leather Task Chair, Black",Broadway Furniture,@Furniture_NYC,"May 14, 2014",These Global black leather task chairs have pneumatic height adjustment and tilt-lock. Read more at http://bit.ly/1jbZieQ,0,0,0,0,,,
Advantus Push Pins,New Deals,@New_deal_932,"Nov 4, 2014",http://ift.tt/102s6hU #Deals #0101 Advantus Round Head Map Tacks 200 Push Pins GEMMTA$8.94   $14.99   (989 A...,0,0,0,0,,,
Advantus Push Pins,New Deals,@New_deal_932,"Oct 24, 2014",http://ift.tt/1x9cap5 #Deals #0101 Advantus Round Head Map Tacks 200 Push Pins GEMMTA$8.49   $14.99   (990 A...,0,0,0,0,,,
Advantus Push Pins,The Best Fashion Deals,@best_deal_432,"Nov 9, 2014",http://ift.tt/1AxLvYR #Deals #0104 Advantus Round Head Map Tacks 200 Push Pins GEMMTA$8.94   $13.99   (987 A...,0,0,0,0,,,
Advantus Push Pins,The Best Fashion Deals,@best_deal_432,"Oct 15, 2014",http://ift.tt/1vHgHhN #Deals #0104 Advantus Round Head Map Tacks 200 Push Pins GEMMTA$8.49   $12.99   (991 A...,0,0,0,0,,,
AT&T CL83451 4-Handset Telephone,Andrew Tate,@Cobratate,1m,"I remember this. I remember him withdrawing me from the tournament when I was 6 years old.I beat the first two adults, then lost 3 in a row.I asked: Will I be able to beat them at chess when Im grown up?He replied: Son, once youre grown up, youll beat anyone at anything",101,139,1738,10.7K,,,
AT&T CL83451 4-Handset Telephone,TXT Translations,@translatingTXT,11m,yeonjun and taehyun will be the next guests on ‘suchwita (time to get drunk with suga)’ airing on 11th april at 10pm kst!! @TXT_members @TXT_bighit,209,4094,6373,59.7K,,,
AT&T CL83451 4-Handset Telephone,ؘ𖹭,@agustpics,9m,LOOK AT HIM ,2,296,692,4762,,,
AT&T CL83451 4-Handset Telephone,Mufaddal Vohra,@mufaddal_vohra,1m,MS Dhoni at the Chepauk.,11,22,131,264,,,
Xerox 232,IRSIDO SRL,@irsido,"Aug 8, 2009",Black toner for Xerox CopyCentre 232/238/245/255/WC 232/238/245/255  Pret: 790.62 lei/ http://bit.ly/p9mVa,0,0,0,0,,,
Xerox 232,vance,@riwfvanced,"Sep 18, 2012","Xerox Brand Copycntr 232 - 3-5,000 Staple Refills (Office Supply / Other): XEROX BRAND COPYCNTR 232 - 3-5,000 ST... http://amzn.to/PBMds4",0,0,0,0,,,
Xerox 232,Lisa Jones,@cetbotherbough1,"May 17, 2016",Save $232 #Visioneer Xerox DocuMate 3640 Flatbed Scannerhttp://faery-wicca.com/shop.php?id=Xerox-DocuMate-3640-Flat…,0,0,0,0,,,
Xerox 232,Jean Calhoun,@irmersora1971,"May 17, 2016",Save $232 #Visioneer Xerox DocuMate 3640 Flatbed Scannerhttp://faery-wicca.com/shop.php?id=Xerox-DocuMate-3640-Flat…,0,0,0,0,,,
Xerox 232,TBS Printers,@TBS_printer,"May 31, 2021","[Printer] WTS: 232, xerox, printers mixed, used untested toner, offer EUR http://dlvr.it/S0m1hp #WTS #Printers #TheBrokerSiteBroadcast",0,1,0,0,,,
Xerox 232,FlorettaEscada,@FlorettaEscada,"Aug 10, 2012","Xerox Brand Copycntr 232 - 3-5,000 Staple Refills (Office Supply / Other) http://amzn.to/O8GZI7",0,0,0,0,,,
Xerox 232,NewYorkFreecycle,@NYNYFreeCycle,"Dec 16, 2009",[FCNYC] Offer: Xerox Copy Centre 232 (Midtown) http://bit.ly/8o3uVf #Freecycle,0,0,0,0,,,
Xerox 232,Great Tablets,@GreatTablets,"Oct 15, 2013",2 Xerox CopyCentre 232 Toner Cartridges & Waste Toner Bottle 6R1046 *NEW OEM* $64.99 http://bit.ly/1aGAR0M #pc #printer,0,0,0,0,,,
Xerox 232,PC Bargains,@PC_Bargains,"Oct 17, 2013",+ Xerox WorkCentre 232 Multifunction Copier / Printer w/ Finisher BF0-1 $99.99,0,0,0,0,,,
Xerox 232,Find me at @gangrif@social.undrground.org,@gangrif,"Oct 1, 2009",the #xerox #workcentre 232 is evil.,0,0,0,0,,,
Xerox 232,Alton Gayle,@AlonMuscleGain,"Mar 12, 2011",Best Work Out For Abs | Coffee Party: The Ultimate Abs Workout program is xerox 232 work center copier super int... http://bit.ly/fChfHT,0,0,0,0,,,
Xerox 232,Dan Magrino,@DanMagrino,"Sep 27, 2011",Sharing an office with the Xerox Pro Workcenter 232....#DomeProblems,0,1,0,0,,,
Xerox 232,TBS Printers,@TBS_printer,"Jul 9, 2012","[Printer] WTS: 18, Xerox, workcentre 232, A-grade, call Euro on 7/9/2012 11:06:52 AM http://goo.gl/fb/OWgkt",0,0,0,0,,,
Xerox 232,Tradeloop Broadcasts,@tradeloopbcasts,"Feb 10, 2012","WTS: WTS Xerox Workcentre Pro Copiers- 90, C2128, 232,255,245,265:  http://bit.ly/xgdVco",0,0,0,0,,,
Plastic Binding Combs,spaceman ecaps neila,@spaceaily,"Feb 24, 2013",GBC4000062 - CombBind Plastic Binding Combs: CombBind Plastic Binding Combs http://amzn.to/YpciBC,0,0,0,0,,,
Plastic Binding Combs,Hugh Labelle,@fesgebel191,"Mar 31, 2012",GBC4011485 - CombBind Plastic Binding Combs: CombBind Plastic Binding Combs http://tinyurl.com/7anquuk,0,0,0,0,,,
Plastic Binding Combs,Chris,@jdchris123,"Feb 28, 2013",Fellowes 1/4in Black Binding Combs (25 Pack): Black plastic binding combs http://tinyurl.com/d3evto9,0,0,0,0,,,
Plastic Binding Combs,A2BOffice,@a2boffice,"Jan 20, 2011",http://goo.gl/NSRnF Binding Accessories A4 Plastic Binding Combs  A4 Meta Binding Wire  A5 Meta Binding Wire Calendar Binding Accessories,0,0,0,0,,,
Plastic Binding Combs,Patricia Parker,@PatParkerNYCity,"May 14, 2012","1-1/4"" Black Plastic Binding Combs - 50pk: 1-1/4"" Black Plastic Binding Combs - 50pk These high quality plastic ... http://tinyurl.com/c4zcysb",0,0,0,0,,,
Plastic Binding Combs,Dina beauty,@dinabeauty,"May 4, 2013",GBC4090046 - CombBind Plastic Binding Combs: Communicate your ideas with professional polish. 19-ring plastic ... http://amzn.to/IcWAO8,0,0,0,0,,,
Plastic Binding Combs,Noah Brian,@cfp0salhxwzt,"Jul 11, 2012","1/2"" Grey 15 Ring Half Size Plastic Binding Combs - 100pk: 1/2"" Grey 15 Ring Half Size Plastic Binding Combs - 1... http://amzn.to/Mh7B4f",0,0,0,0,,,
Plastic Binding Combs,Alex Smith,@DinaYima,"Sep 8, 2012",Fellowes 5/16in Black Binding Combs (25 Pack): Black plastic binding combs http://amzn.to/raMN8d,0,0,0,0,,,
Plastic Binding Combs,Laminate.com,@Laminatecom,"Jan 14, 2022",Did you know @Laminatecom stocks Plastic Binding Combs? Visit us today to see pricing: http://bit.ly/2WvHi9F,0,0,0,0,,,
Plastic Binding Combs,Health and Money,@Josefilo,"Aug 18, 2011","3/16"" Yellow Plastic Binding Combs - 100pk: 3/16"" Yellow Plastic Binding Combs - 100pk These high quality plast... http://amzn.to/r38XaP",0,0,0,0,,,
Plastic Binding Combs,Alex Kein,@cinema_fan,"Aug 6, 2012","5/16"" Blue 15 Ring Half Size Plastic Binding Combs - 100pk: 5/16"" Blue 15 Ring Half Size Plastic Binding Combs -... http://tinyurl.com/9exoq35",0,0,0,0,,,
Plastic Binding Combs,becky,@becky_lecky,"May 13, 2012","9/16"" Clear Plastic Book Binding Combs 14mm Spines 100/box 19 loops: 100/box 9/16"" CLEAR plastic binding combs w... http://amzn.to/IX1LYG",0,0,0,0,,,
Plastic Binding Combs,Crystal Wagner,@crystalwags,"Apr 22, 2011","3/16"" Grey 15 Ring Half Size Plastic Binding Combs - 100pk: 3/16"" Grey 15 Ring Half Size Plastic Binding Combs ... http://amzn.to/e2LwnC",0,0,0,0,,,
Plastic Binding Combs,Gayatri,@gayatrireddy123,"Feb 10, 2013",GBC4000044 - CombBind Plastic Binding Combs: CombBind Plastic Binding Combs http://amzn.to/U1rhBs,0,0,0,0,,,
Plastic Binding Combs,carrell mccain,@carrell_mccain,"Apr 7, 2012",GBC4000062 - CombBind Plastic Binding Combs: CombBind Plastic Binding Combs http://amzn.to/IaqLJV,0,0,0,0,,,
Plastic Binding Combs,shane,@ShaneShane38,"Nov 10, 2012",GBC4090034 - CombBind Plastic Binding Combs: CombBind Plastic Binding Combs http://amzn.to/VPW4S7,0,0,0,0,,,
Plastic Binding Combs,Lisa Kagan,@soumya906,"Feb 10, 2013",GBC4000044 - CombBind Plastic Binding Combs: CombBind Plastic Binding Combs http://amzn.to/U1rhBs,0,0,0,0,,,
Plastic Binding Combs,shoail,@shoail2,"Oct 1, 2012",Royal Sovereign Plastic Binding Comb 3/8 Black (25 Pack) (RSUP010ROB025): Royal Sovereign plastic binding combs ... http://amzn.to/TY9Fa1,0,0,0,0,,,
Prang Dustless Chalk Sticks,My Craft Supplies,@MyCraftSupplies,"Jul 18, 2013",1017 - Prang Hygieia Forsyte Dustless Yellow Board Chalk  12 Sticks / 31-144Y $2.99 http://bit.ly/12W2Kxc #Painting #Kids,0,0,0,0,,,
Prang Dustless Chalk Sticks,Arianna.Jakubowski,@AriannaJakubow3,"Nov 6, 2022","Prang Dix31144-36 Prang Hygieia Dustless Board Chalk White, 12 Sticks Per Box, 36 Boxes 1JW4RAOhttps://amazon.com/dp/B09W1FHHL1?tag=tulsa0c-20…",0,0,0,0,,,
Prang Dustless Chalk Sticks,technguide_com,@technguide_com,"Nov 23, 2011","Prang Hygieia Dustless Board Chalk, 3-1/4 x 3/8, Yellow, 10 Sticks/box: @#! New ★★★★★ Prang Hygieia Dustless Boa... http://bit.ly/uRj18T",0,0,0,0,,,
Prang Dustless Chalk Sticks,infosproducts,@infosproducts,"Jun 14, 2012","#1970s #1980s #2009 #2: Prang Hygieia Dustless Board Chalk, 3-1/4 x 3/8, Yellow, 10 Sticks/box http://goo.gl/fb/T8EsB",0,0,0,0,,,
Prang Dustless Chalk Sticks,Venus White,@VenusWhite,"Jun 13, 2012","#2: Prang Hygieia Dustless Board Chalk, 3-1/4 x 3/8, Yellow, 10 Sticks/box http://amzn.to/LXutrC",0,0,0,0,,,
Prang Dustless Chalk Sticks,modelboatexpert,@modelboatexpert,"Jun 14, 2012","#amazon #deals #2: Prang Hygieia Dustless Board Chalk, 3-1/4 x 3/8, Yellow, 10 Sticks/box… http://goo.gl/fb/sAb5z",0,0,0,0,,,
Prang Dustless Chalk Sticks,Rhoda_Fisher71PjO,@fisher71pjo,Jan 1,"Prang Dix31144-36 Prang Hygieia Dustless Board Chalk White, 12 Sticks Per Box, 36 Boxes JQDNAMHhttps://amazon.com/dp/B09W1FHHL1?tag=hodkiewiczlomagarth05-20…",0,0,0,1,,,
Prang Dustless Chalk Sticks,Maiya60YAIV,@Maiya60Y,"Dec 31, 2022","Prang Dix31144-36 Prang Hygieia Dustless Board Chalk White, 12 Sticks Per Box, 36 Boxes TMQUKEWhttps://amazon.com/dp/B09W1FHHL1?tag=luciojjaskolski-20…",0,0,0,2,,,
Prang Dustless Chalk Sticks,Kenya0xbonD,@kenya0xbon,"Dec 22, 2022","Prang Dix31144-36 Prang Hygieia Dustless Board Chalk White, 12 Sticks Per Box, 36 Boxes MQUKEMNhttps://amazon.com/dp/B09W1FHHL1?tag=bobbylaney97-20…",0,0,0,3,,,
Xerox 1943,Jack Schwartz Importer,@JSchwartzCigar,Feb 17,Jack Schwartz Importer's storefront in the old Westminster Building at the corner of Dearborn and Monroe (now the Xerox Center) 1943. http://ss1.us/a/c2OZm8qr,0,0,7,211,,,
Xerox 1943,Dipak Mukherjee | দীপক মুখার্জি,@dipakmukherji,"Sep 2, 2020","The state is with Modi, not #Nation_With_Modi.Data by NCRB vis-a-vis suicide due to policy failure it's like a xerox of 1943 Bengal.",0,0,2,0,,,
Xerox 1943,Asier Puga,@AsierPuga,"Jul 7, 2020","“Xerox Music"" de Eugènia Balcells (1943). En el interesante libro ""El soporte del tiempo"" de Aitor Merino.",1,1,4,0,,,
Xerox 1943,DevJoseManuel,@DevJoseManuel,Feb 26," 1943Nace Charles Thacker, diseñador informático estadounidense pionero que trabajó como jefe de proyecto del Xerox Alto. Falleció el 12 de junio de 2017 (Edad: 74).",1,0,0,8,,,
